gender,senior_citizen,dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,total_charges,churn_value,cltv,under_30,married,number_of_dependents,satisfaction_score,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,premium_tech_support,streaming_music,unlimited_data,monthly_charge,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
Female,No,No,Yes,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),2479.25,0,2873,No,Yes,0,4,Yes,1,37,30.36,DSL,11,Yes,No,Yes,68.1,0.0,0,1123.32,3602.5699999999997
Male,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5601.4,0,6182,Yes,Yes,2,5,Yes,1,69,49.16,DSL,48,Yes,Yes,Yes,81.95,0.0,0,3392.04,8993.439999999999
Female,No,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,1982.6,0,3463,No,No,0,4,No,0,35,44.81,DSL,20,No,No,Yes,60.55,0.0,0,1568.3500000000001,3550.95
Male,No,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),339.9,0,5636,Yes,No,0,4,No,0,5,8.6,DSL,59,Yes,Yes,Yes,65.6,0.0,0,43.0,382.9
Male,No,Yes,Yes,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),4828.05,0,4348,No,Yes,2,3,Yes,1,58,29.93,Fiber Optic,24,No,No,Yes,82.5,0.0,0,1735.94,6563.99
Male,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),5980.55,0,5219,No,Yes,0,3,Yes,1,72,29.29,DSL,30,Yes,Yes,No,82.3,0.0,140,2108.88,8229.43
Male,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,4808.7,0,4613,No,Yes,0,3,Yes,1,72,17.31,DSL,17,Yes,No,Yes,68.15,0.0,0,1246.32,6055.0199999999995
Female,No,No,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,2383.6,0,4384,No,No,0,3,No,0,27,39.62,Fiber Optic,2,Yes,Yes,Yes,89.2,0.0,0,1069.74,3453.34
Female,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1438.05,0,4809,Yes,Yes,0,3,Yes,1,18,43.29,Fiber Optic,41,No,No,Yes,74.8,0.0,0,779.22,2217.27
Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6096.45,0,5046,No,Yes,0,3,Yes,1,72,5.25,DSL,28,Yes,Yes,Yes,84.4,0.0,0,378.0,6474.45
Female,No,No,No,No phone service,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.95,0,3891,No,Yes,0,4,Yes,1,4,0.0,DSL,29,No,No,Yes,25.15,0.0,0,0.0,99.95
Female,No,Yes,No,No phone service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2036.55,0,2819,Yes,Yes,3,3,No,0,40,0.0,DSL,52,No,Yes,Yes,50.85,0.0,0,0.0,2036.55
Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6444.05,0,5096,No,Yes,0,4,Yes,1,63,17.75,Fiber Optic,15,No,Yes,Yes,102.4,0.0,0,1118.25,7562.3
Male,No,No,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),767.55,0,3520,No,No,0,4,No,0,14,18.48,DSL,21,No,No,Yes,55.5,0.0,0,258.72,1026.27
Male,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),7932.5,0,4265,No,Yes,0,4,Yes,1,72,18.74,Fiber Optic,14,Yes,Yes,No,109.75,0.0,140,1349.28,9421.78
Male,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4040.65,0,4111,No,No,0,4,No,0,39,17.17,Fiber Optic,30,No,Yes,Yes,106.4,0.0,0,669.6300000000001,4710.280000000001
Female,No,Yes,No,No phone service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),2768.65,0,3248,No,Yes,2,3,Yes,1,47,0.0,DSL,25,No,Yes,Yes,60.0,0.0,0,0.0,2768.65
Male,No,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),1672.35,0,4600,No,Yes,0,3,Yes,1,19,34.05,Fiber Optic,20,Yes,No,Yes,88.8,0.0,0,646.9499999999999,2319.2999999999997
Female,No,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),1345.65,0,3443,No,No,0,5,No,0,17,44.96,Fiber Optic,29,No,No,Yes,80.05,0.0,0,764.32,2109.9700000000003
Male,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,2425.4,0,5381,No,Yes,0,5,Yes,1,34,2.07,Fiber Optic,16,No,No,Yes,75.55,0.0,0,70.38,2495.78
Female,No,No,Yes,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,2077.95,0,3637,No,No,0,5,No,0,42,8.71,DSL,23,No,No,Yes,49.55,0.0,0,365.82000000000005,2443.77
Male,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),1286.05,0,4533,No,Yes,0,4,Yes,1,19,30.44,DSL,26,No,No,Yes,66.4,0.0,0,578.36,1864.4099999999999
Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,7719.5,0,4394,Yes,Yes,0,4,Yes,8,72,10.68,Fiber Optic,59,Yes,Yes,Yes,108.4,0.0,0,768.96,8488.46
Female,No,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,514.6,0,3291,Yes,No,0,5,No,0,6,40.64,Fiber Optic,51,No,Yes,Yes,85.95,0.0,0,243.84,758.44
Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),4932.5,0,4161,Yes,Yes,0,3,Yes,1,61,23.31,DSL,51,No,Yes,Yes,80.9,0.0,0,1421.9099999999999,6354.41
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),5443.65,0,3922,No,Yes,2,3,Yes,10,48,12.57,Fiber Optic,18,Yes,Yes,Yes,111.8,0.0,0,603.36,6047.009999999999
Female,No,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,122.7,0,3122,No,No,0,4,No,0,3,15.59,Cable,27,No,No,Yes,44.6,0.0,0,46.769999999999996,169.47
Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6631.85,0,5649,No,No,0,3,No,0,65,27.75,Fiber Optic,30,No,Yes,Yes,105.1,0.0,0,1803.75,8435.6
Female,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8250.0,0,4388,No,Yes,3,4,Yes,3,70,11.36,Fiber Optic,53,Yes,Yes,Yes,115.15,0.0,0,795.1999999999999,9045.2
Male,No,No,Yes,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,3561.15,0,5488,No,Yes,0,3,Yes,6,60,15.24,DSL,16,No,No,Yes,59.8,0.0,0,914.4,4475.55
Female,Yes,No,Yes,No,No,No,No,No,No,Month-to-month,No,Electronic check,2419.0,0,5873,No,No,0,4,No,0,35,16.91,Fiber Optic,30,No,No,Yes,70.55,0.0,0,591.85,3010.85
Male,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),5234.95,0,6236,Yes,Yes,1,5,Yes,8,66,35.01,DSL,59,No,Yes,Yes,79.85,0.0,0,2310.66,7545.61
Male,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),3097.0,0,4648,No,Yes,3,4,Yes,10,34,20.05,Fiber Optic,57,No,Yes,Yes,90.05,0.0,0,681.7,3778.7
Male,No,Yes,No,No phone service,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,1848.8,0,4337,No,Yes,2,3,Yes,7,31,0.0,Cable,25,Yes,Yes,Yes,59.95,0.0,0,0.0,1848.8
Male,Yes,No,No,No phone service,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),577.15,0,4615,No,Yes,0,5,Yes,6,19,0.0,DSL,14,No,No,Yes,34.3,0.0,0,0.0,577.15
Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,6914.95,0,5313,No,Yes,0,3,Yes,3,65,40.71,Fiber Optic,23,No,Yes,No,105.05,0.0,60,2646.15,9621.1
Female,No,No,No,No phone service,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,96.8,0,2580,No,No,0,5,No,0,2,0.0,Cable,21,No,Yes,Yes,51.4,0.0,0,0.0,96.8
Male,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,3827.9,0,4903,No,Yes,3,4,No,0,53,27.56,Cable,26,Yes,Yes,Yes,71.85,0.0,0,1460.6799999999998,5288.58
Male,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,533.05,0,3533,No,Yes,0,4,Yes,2,7,21.37,Fiber Optic,21,No,No,Yes,75.4,0.0,0,149.59,682.64
Female,No,Yes,Yes,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),2961.4,0,4577,No,Yes,2,3,Yes,2,61,42.85,DSL,11,No,No,Yes,49.7,0.0,0,2613.85,5575.25
Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,995.35,0,5631,No,No,0,4,No,0,13,38.4,DSL,23,No,Yes,No,78.75,0.0,50,499.2,1544.55
Male,Yes,No,Yes,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),2815.25,0,2300,No,Yes,0,3,Yes,2,35,4.16,Fiber Optic,28,No,No,Yes,81.6,0.0,0,145.6,2960.85
Female,No,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),154.8,0,5748,No,Yes,0,3,Yes,9,2,7.49,Fiber Optic,14,No,No,Yes,70.4,0.0,0,14.98,169.78
Female,No,No,Yes,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,257.6,0,2650,No,No,0,4,No,0,3,14.35,Fiber Optic,17,No,No,Yes,76.1,0.0,0,43.05,300.65000000000003
Female,No,No,Yes,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),5757.2,0,4778,No,No,0,3,No,0,62,32.29,Fiber Optic,26,No,Yes,Yes,94.0,0.0,0,2001.98,7759.18
Male,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),7517.7,0,4495,Yes,Yes,2,3,Yes,1,72,45.93,Fiber Optic,30,Yes,Yes,Yes,103.95,0.0,0,3306.96,10824.66
Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),3836.3,0,2125,No,No,0,3,No,0,35,32.92,Fiber Optic,22,Yes,Yes,No,110.8,0.0,110,1152.2,5098.5
Male,No,No,Yes,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,6001.45,0,6139,Yes,Yes,0,4,Yes,4,62,30.51,Fiber Optic,41,No,Yes,Yes,96.1,0.0,0,1891.6200000000001,7893.07
Female,No,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,720.1,0,2577,No,No,0,4,No,0,15,26.54,DSL,18,No,No,Yes,48.8,0.0,0,398.09999999999997,1118.2
Female,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2832.75,0,6250,No,No,0,3,No,0,55,3.62,DSL,17,No,No,Yes,50.55,0.0,0,199.1,3031.85
Female,No,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,472.25,0,4492,No,No,0,3,No,0,11,29.16,DSL,3,No,No,Yes,44.65,0.0,0,320.76,793.01
Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6388.65,0,4658,No,Yes,0,3,Yes,7,71,19.9,DSL,27,Yes,Yes,Yes,89.3,0.0,0,1412.8999999999999,7801.549999999999
Female,No,No,Yes,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1165.6,0,3650,No,No,0,3,No,0,17,41.78,Fiber Optic,16,No,No,Yes,70.5,0.0,0,710.26,1875.86
Female,No,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.0,0,4138,No,No,0,4,No,0,1,26.15,DSL,26,No,No,Yes,44.0,0.0,0,26.15,70.15
Female,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,4295.35,0,5019,No,Yes,2,5,Yes,4,44,24.71,Fiber Optic,27,No,Yes,No,94.4,0.0,40,1087.24,5422.59
Female,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1380.4,0,4792,No,No,0,4,No,0,18,15.01,Fiber Optic,22,No,No,Yes,75.4,0.0,0,270.18,1650.5800000000002
Female,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),4386.2,0,6308,Yes,Yes,0,4,Yes,1,65,1.29,DSL,51,No,Yes,Yes,71.0,0.0,0,83.85000000000001,4470.05
Male,No,No,Yes,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,2018.4,0,3215,Yes,Yes,0,3,Yes,3,33,15.89,DSL,52,Yes,No,Yes,61.05,0.0,0,524.37,2542.77
Female,No,No,Yes,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),2727.3,0,3570,No,No,0,4,No,0,34,5.32,DSL,23,Yes,Yes,Yes,79.95,0.0,0,180.88,2908.1800000000003
Male,No,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,846.8,0,3202,No,No,3,3,No,0,17,45.61,DSL,53,No,No,Yes,50.3,0.0,0,775.37,1622.17
Male,Yes,No,No,No phone service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,2997.45,0,5546,No,Yes,0,4,Yes,4,59,0.0,Cable,23,No,Yes,Yes,50.25,0.0,0,0.0,2997.45
Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5897.4,0,6499,No,No,0,3,No,0,69,18.47,DSL,28,Yes,Yes,Yes,85.35,0.0,0,1274.4299999999998,7171.83
Male,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,524.5,0,4292,No,No,0,4,No,0,10,49.04,Cable,23,No,No,Yes,51.65,0.0,0,490.4,1014.9
Female,No,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,2341.5,0,3900,No,Yes,2,3,Yes,4,39,48.14,Cable,23,No,No,Yes,59.85,0.0,0,1877.46,4218.96
Male,Yes,No,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,5060.85,0,5823,No,No,0,4,No,0,67,39.89,Fiber Optic,19,No,No,Yes,75.7,0.0,0,2672.63,7733.4800000000005
Female,No,No,Yes,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,466.6,0,4623,Yes,Yes,0,4,Yes,4,9,12.59,Cable,76,No,No,Yes,50.85,0.0,0,113.31,579.9100000000001
Male,No,No,Yes,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),4627.8,0,6069,No,Yes,0,3,Yes,3,52,18.02,Fiber Optic,3,Yes,No,No,91.6,0.0,60,937.04,5624.84
Female,No,No,Yes,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,6838.6,0,5980,Yes,No,0,5,No,0,70,8.39,Fiber Optic,59,No,Yes,Yes,98.9,0.0,0,587.3000000000001,7425.900000000001
Male,No,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,0,5754,No,No,0,4,No,0,1,15.2,Fiber Optic,2,No,Yes,Yes,85.0,0.0,0,15.2,100.2
Male,No,No,Yes,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,0,4427,No,No,0,5,No,0,1,42.95,DSL,9,No,No,Yes,44.3,0.0,0,42.95,87.25
Female,No,No,Yes,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,4297.6,0,5597,No,No,0,4,No,0,52,42.9,Fiber Optic,14,No,No,Yes,80.2,0.0,0,2230.7999999999997,6528.4
Male,No,No,Yes,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,414.1,0,2191,Yes,No,0,5,No,0,6,45.67,DSL,71,No,No,Yes,60.9,0.0,0,274.02,688.12
Male,No,No,No,No phone service,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,256.6,0,5100,No,Yes,0,4,Yes,3,7,0.0,DSL,17,No,No,Yes,34.2,0.0,0,0.0,256.6
Female,No,No,Yes,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),2274.1,0,5689,Yes,No,0,3,No,0,26,45.09,Fiber Optic,41,Yes,No,No,87.15,0.0,20,1172.3400000000001,3466.44
Male,No,Yes,Yes,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,1296.8,0,3971,No,Yes,1,4,Yes,6,25,37.97,DSL,22,Yes,No,Yes,54.3,0.0,0,949.25,2246.05
Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8192.6,0,4927,No,No,0,4,No,0,72,35.24,Fiber Optic,42,Yes,Yes,Yes,112.75,0.0,0,2537.28,10729.880000000001
Male,No,No,Yes,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),4361.55,0,6035,Yes,No,0,4,No,0,67,49.74,Cable,41,No,Yes,No,65.55,0.0,40,3332.58,7734.13
Female,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,2006.1,0,4509,No,No,0,3,No,0,26,19.21,Fiber Optic,15,No,Yes,Yes,78.8,0.0,0,499.46000000000004,2505.56
Female,No,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,2078.95,0,2297,Yes,No,0,3,No,0,27,48.91,DSL,59,Yes,Yes,Yes,78.2,0.0,0,1320.57,3399.5199999999995
Male,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),7609.75,0,4427,No,Yes,2,3,Yes,5,72,36.05,Fiber Optic,14,No,Yes,Yes,105.25,0.0,0,2595.6,10205.35
Female,No,No,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,487.05,0,4430,No,No,0,3,No,0,6,35.88,Fiber Optic,10,Yes,Yes,Yes,89.25,0.0,0,215.28000000000003,702.33
Male,No,No,Yes,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,1416.2,0,2989,Yes,No,0,3,No,0,20,32.5,DSL,52,Yes,No,Yes,68.7,0.0,0,650.0,2066.2
Male,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),483.3,0,2724,No,No,0,3,No,0,6,46.59,DSL,7,Yes,Yes,No,78.65,0.0,10,279.54,772.84
Male,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,5618.3,0,4415,No,Yes,0,4,Yes,4,62,4.76,Fiber Optic,3,No,No,Yes,89.1,0.0,0,295.12,5913.42
Female,No,No,Yes,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),6185.15,0,4520,No,No,0,3,No,0,72,8.48,Fiber Optic,22,Yes,No,Yes,84.7,0.0,0,610.5600000000001,6795.71
Male,Yes,No,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,788.35,0,5254,No,No,0,5,No,0,13,49.9,DSL,30,No,No,Yes,59.9,0.0,0,648.6999999999999,1437.05
Male,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,3625.2,0,5151,No,Yes,1,3,Yes,7,34,11.74,Fiber Optic,12,Yes,Yes,No,108.9,0.0,30,399.16,4054.3599999999997
Male,No,No,No,No phone service,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,550.35,0,5388,No,No,0,4,No,0,18,0.0,DSL,30,No,No,Yes,33.6,0.0,0,0.0,550.35
Male,No,Yes,Yes,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,4793.8,0,5058,No,Yes,1,4,Yes,4,56,11.48,Fiber Optic,10,Yes,No,Yes,85.85,0.0,0,642.88,5436.68
Female,No,No,No,No phone service,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1267.2,0,4452,No,No,0,4,No,0,36,0.0,Cable,2,Yes,No,Yes,34.85,0.0,0,0.0,1267.2
Female,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),5567.45,0,4912,No,Yes,1,3,Yes,8,57,28.25,Fiber Optic,15,Yes,No,Yes,95.3,0.0,0,1610.25,7177.7
Male,No,No,Yes,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),5706.2,0,5679,No,Yes,0,3,Yes,3,70,1.07,Fiber Optic,21,Yes,No,Yes,84.6,0.0,0,74.9,5781.099999999999
Female,No,No,No,No phone service,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,3085.35,0,5750,No,No,0,3,No,0,68,0.0,Cable,13,Yes,Yes,Yes,44.95,0.0,0,0.0,3085.35
Male,No,Yes,No,No phone service,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,0,3518,No,No,3,4,No,0,1,0.0,Cable,21,No,No,No,24.7,0.0,0,0.0,24.7
Female,No,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),3541.4,0,4040,Yes,No,0,5,No,0,37,45.06,Fiber Optic,82,Yes,Yes,Yes,100.3,0.0,0,1667.22,5208.62
Male,No,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.7,0,3007,No,No,0,3,No,0,1,38.05,Cable,14,No,No,Yes,50.7,0.0,0,38.05,88.75
Male,No,No,No,No phone service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),1165.55,0,4481,No,No,0,3,No,0,20,0.0,DSL,20,Yes,No,Yes,55.0,0.0,0,0.0,1165.55
Male,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),4855.35,0,5504,No,Yes,1,3,Yes,7,72,15.96,DSL,26,Yes,No,Yes,68.4,0.0,0,1149.1200000000001,6004.47
Male,No,No,Yes,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),608.15,0,2762,No,Yes,0,3,Yes,6,11,44.2,DSL,15,No,No,Yes,55.05,0.0,0,486.20000000000005,1094.35
Female,Yes,No,Yes,Yes,No,No,No,Yes,No,One year,No,Electronic check,4959.15,0,4166,No,No,0,4,No,0,62,19.52,Fiber Optic,3,No,No,Yes,84.45,0.0,0,1210.24,6169.389999999999
Female,No,No,No,No phone service,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.9,0,3929,No,No,0,5,No,0,1,0.0,DSL,7,Yes,No,Yes,35.9,0.0,0,0.0,35.9
Male,No,No,Yes,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),1321.3,0,2942,No,Yes,0,3,Yes,8,16,46.0,Fiber Optic,30,No,No,Yes,80.75,0.0,0,736.0,2057.3
Male,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,1663.75,0,3571,No,Yes,2,3,Yes,6,22,36.15,DSL,11,Yes,Yes,Yes,78.65,0.0,0,795.3,2459.05
Female,No,Yes,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),3024.15,0,5511,No,Yes,1,3,Yes,6,49,35.29,DSL,28,Yes,No,Yes,61.75,0.0,0,1729.21,4753.360000000001
Male,No,Yes,Yes,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),2188.5,0,2504,No,Yes,2,3,Yes,8,36,47.45,DSL,14,No,Yes,Yes,63.7,0.0,0,1708.2,3896.7
Female,No,No,Yes,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,2724.25,0,5094,No,No,0,4,No,0,31,40.92,Fiber Optic,20,Yes,No,No,87.6,0.0,70,1268.52,4062.77
Male,No,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,413.25,0,2576,No,Yes,0,3,Yes,8,5,15.74,Fiber Optic,28,No,Yes,Yes,89.15,0.0,0,78.7,491.95
Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),6692.65,0,5617,No,No,0,4,No,0,64,45.82,Fiber Optic,14,No,Yes,Yes,104.4,0.0,0,2932.48,9625.13
Male,No,No,No,No phone service,No,Yes,No,No,No,Month-to-month,No,Electronic check,1004.75,0,2555,No,No,0,5,No,0,29,0.0,DSL,27,Yes,No,Yes,34.3,0.0,0,0.0,1004.75
Female,No,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,3847.6,0,3509,No,No,0,4,No,0,46,43.27,Fiber Optic,21,No,No,No,84.25,0.0,100,1990.42,5938.02
Female,No,No,Yes,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),1387.35,0,5574,No,No,0,3,No,0,17,12.69,Cable,22,Yes,Yes,Yes,79.85,0.0,0,215.73,1603.08
Female,No,No,No,No phone service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,1098.85,0,2875,No,No,0,3,No,0,22,0.0,Cable,22,No,Yes,Yes,50.35,0.0,0,0.0,1098.85
Female,No,No,Yes,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),4368.95,0,4546,Yes,Yes,0,4,Yes,2,57,6.63,Cable,27,Yes,No,Yes,74.6,0.0,0,377.90999999999997,4746.86
Male,Yes,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),827.7,0,3355,No,No,0,5,No,0,11,26.84,Fiber Optic,15,No,Yes,No,79.15,0.0,140,295.24,1262.94
Male,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3512.5,0,4671,No,No,1,3,No,0,36,21.3,Fiber Optic,18,No,Yes,Yes,94.7,0.0,0,766.8000000000001,4279.3
Male,No,No,Yes,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,151.75,0,3969,No,No,0,4,No,0,2,3.76,Fiber Optic,16,No,No,Yes,74.95,0.0,0,7.52,159.27
Male,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),8033.1,0,4004,No,Yes,1,3,Yes,9,72,24.08,Fiber Optic,19,Yes,Yes,Yes,111.95,0.0,0,1733.7599999999998,9766.86
Female,No,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,552.65,0,2370,Yes,No,0,5,No,0,6,34.42,Fiber Optic,42,No,No,No,89.75,0.0,60,206.52,819.17
Male,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,4025.5,0,5903,No,No,0,3,No,0,35,20.07,Fiber Optic,23,Yes,Yes,Yes,108.95,0.0,0,702.45,4727.95
Female,No,No,No,No phone service,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.9,0,5318,No,No,0,4,No,0,1,0.0,Cable,13,No,No,Yes,24.9,0.0,0,0.0,24.9
Female,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6506.15,0,4493,No,Yes,0,3,Yes,8,71,12.12,Cable,23,Yes,Yes,Yes,93.2,0.0,0,860.52,7366.67
